"Study_Network_id","pollinator_count","total_pollinator_count","percentage","strategy","n_plants","pollinator_order"
"12_Ockinger_Tjalinge_Skogstibble",4.43,12,36.9166666666667,"Random",10,"Hymenoptera"
"20_Hoiss_H5_2010",7.511,17,44.1823529411765,"Random",10,"Hymenoptera"
"20_Hoiss_H6_2010",1.857,5,37.14,"Random",10,"Hymenoptera"
"20_Hoiss_H7_2010",0.864,4,21.6,"Random",10,"Hymenoptera"
"20_Hoiss_HO1_2010",7.842,16,49.0125,"Random",10,"Hymenoptera"
"20_Hoiss_HO5_2010",2.364,11,21.4909090909091,"Random",10,"Hymenoptera"
"20_Hoiss_T4_2010",8.536,20,42.68,"Random",10,"Hymenoptera"
"22_Kallnik_h1_2012",3.847,11,34.9727272727273,"Random",10,"Hymenoptera"
"22_Kallnik_h2_2011",6.651,11,60.4636363636364,"Random",10,"Hymenoptera"
"22_Kallnik_h3_2011",5.132,10,51.32,"Random",10,"Hymenoptera"
"22_Kallnik_h4_2010",2.177,10,21.77,"Random",10,"Hymenoptera"
"22_Kallnik_h4_2011",5.234,10,52.34,"Random",10,"Hymenoptera"
"22_Kallnik_h5_2011",7.774,11,70.6727272727273,"Random",10,"Hymenoptera"
"22_Kallnik_h5_2012",4.438,11,40.3454545454545,"Random",10,"Hymenoptera"
"22_Kallnik_h6_2011",3.488,10,34.88,"Random",10,"Hymenoptera"
"22_Kallnik_h7_2011",4.506,10,45.06,"Random",10,"Hymenoptera"
"22_Kallnik_ho2_2011",6.142,10,61.42,"Random",10,"Hymenoptera"
"22_Kallnik_ho3_2011",7.095,12,59.125,"Random",10,"Hymenoptera"
"22_Kallnik_ho3_2012",5.625,10,56.25,"Random",10,"Hymenoptera"
"22_Kallnik_ho4_2010",3.826,10,38.26,"Random",10,"Hymenoptera"
"22_Kallnik_ho4_2011",6.031,13,46.3923076923077,"Random",10,"Hymenoptera"
"22_Kallnik_ho4_2012",5.513,12,45.9416666666667,"Random",10,"Hymenoptera"
"22_Kallnik_ho5_2011",5.861,12,48.8416666666667,"Random",10,"Hymenoptera"
"22_Kallnik_wma3_2011",5.583,10,55.83,"Random",10,"Hymenoptera"
"22_Kallnik_wma3_2012",4.178,10,41.78,"Random",10,"Hymenoptera"
"22_Kallnik_wma4_2011",4.031,11,36.6454545454545,"Random",10,"Hymenoptera"
"22_Kallnik_wma5_2011",5.259,10,52.59,"Random",10,"Hymenoptera"
"22_Kallnik_wmb1_2012",4.888,11,44.4363636363636,"Random",10,"Hymenoptera"
"22_Kallnik_wmb2_2011",5.63,12,46.9166666666667,"Random",10,"Hymenoptera"
"22_Kallnik_wmb2_2012",4.871,11,44.2818181818182,"Random",10,"Hymenoptera"
"22_Kallnik_wmb3_2011",4.988,10,49.88,"Random",10,"Hymenoptera"
"22_Kallnik_wmb3_2012",4.386,10,43.86,"Random",10,"Hymenoptera"
"22_Kallnik_wmb4_2010",3.871,12,32.2583333333333,"Random",10,"Hymenoptera"
"22_Kallnik_wmb4_2011",6.159,13,47.3769230769231,"Random",10,"Hymenoptera"
"22_Kallnik_wmb4_2012",4.802,11,43.6545454545454,"Random",10,"Hymenoptera"
"22_Kallnik_wmb5_2010",4.646,11,42.2363636363636,"Random",10,"Hymenoptera"
"22_Kallnik_wmb5_2011",5.367,11,48.7909090909091,"Random",10,"Hymenoptera"
"22_Kallnik_wmb5_2012",4.342,11,39.4727272727273,"Random",10,"Hymenoptera"
"28_Sutter_10_2013",5.661,14,40.4357142857143,"Random",10,"Hymenoptera"
"28_Sutter_11_2013",4.909,12,40.9083333333333,"Random",10,"Hymenoptera"
"28_Sutter_12_2013",5.159,11,46.9,"Random",10,"Hymenoptera"
"28_Sutter_13_2013",5.004,11,45.4909090909091,"Random",10,"Hymenoptera"
"28_Sutter_13_2014",4.298,9,47.7555555555556,"Random",10,"Hymenoptera"
"28_Sutter_14_2013",3.546,10,35.46,"Random",10,"Hymenoptera"
"28_Sutter_17_2013",6.523,15,43.4866666666667,"Random",10,"Hymenoptera"
"28_Sutter_19_2013",7.671,18,42.6166666666667,"Random",10,"Hymenoptera"
"28_Sutter_1_2013",6.026,12,50.2166666666667,"Random",10,"Hymenoptera"
"28_Sutter_20_2013",7.357,13,56.5923076923077,"Random",10,"Hymenoptera"
"28_Sutter_21_2013",5.01,14,35.7857142857143,"Random",10,"Hymenoptera"
"28_Sutter_2_2013",6.843,13,52.6384615384615,"Random",10,"Hymenoptera"
"28_Sutter_3_2013",6.726,19,35.4,"Random",10,"Hymenoptera"
"28_Sutter_5_2013",7.31,21,34.8095238095238,"Random",10,"Hymenoptera"
"28_Sutter_8_2013",6.915,15,46.1,"Random",10,"Hymenoptera"
"28_Sutter_8_2014",8.794,17,51.7294117647059,"Random",10,"Hymenoptera"
"29_Magrach_Gibraleon_2011",12.054,20,60.27,"Random",10,"Hymenoptera"
"29_Magrach_Gravera_2011",10.372,22,47.1454545454545,"Random",10,"Hymenoptera"
"29_Magrach_Niebla_2011",14.536,22,66.0727272727273,"Random",10,"Hymenoptera"
"29_Magrach_Niebla_2012",14.955,24,62.3125,"Random",10,"Hymenoptera"
"29_Magrach_Villablanca_2011",9.778,16,61.1125,"Random",10,"Hymenoptera"
"2_Petanidou_Armolia_2015",16.733,46,36.3760869565217,"Random",10,"Hymenoptera"
"2_Petanidou_Emborios_2015",33.715,58,58.1293103448276,"Random",10,"Hymenoptera"
"2_Petanidou_Gridia_2015",19.592,54,36.2814814814815,"Random",10,"Hymenoptera"
"2_Petanidou_Kato Fana_2015",27.27,40,68.175,"Random",10,"Hymenoptera"
"2_Petanidou_Palios Katarraktis_2015",13.922,48,29.0041666666667,"Random",10,"Hymenoptera"
"2_Petanidou_Vessa 2_2015",29.914,67,44.6477611940298,"Random",10,"Hymenoptera"
"30_Smith_lsk48_2012",3.243,11,29.4818181818182,"Random",10,"Hymenoptera"
"30_Smith_lsk57_2011",3.701,10,37.01,"Random",10,"Hymenoptera"
"30_Smith_lsk73_2012",1.685,7,24.0714285714286,"Random",10,"Hymenoptera"
"30_Smith_lsk74_2012",2.91,14,20.7857142857143,"Random",10,"Hymenoptera"
"30_Smith_lsk77_2011",7.315,13,56.2692307692308,"Random",10,"Hymenoptera"
"30_Smith_lsk77_2012",3.455,12,28.7916666666667,"Random",10,"Hymenoptera"
"31_Roberts_Hunt_2013",4.289,11,38.9909090909091,"Random",10,"Hymenoptera"
"31_Roberts_Jefferies_2013",4.202,9,46.6888888888889,"Random",10,"Hymenoptera"
"31_Roberts_Livingstone_far_2012",4.267,9,47.4111111111111,"Random",10,"Hymenoptera"
"31_Roberts_Livingstone_house_2012",3.89,10,38.9,"Random",10,"Hymenoptera"
"31_Roberts_Mearns_2013",6.683,15,44.5533333333333,"Random",10,"Hymenoptera"
"31_Roberts_White_left_2012",5.472,15,36.48,"Random",10,"Hymenoptera"
"36_Larkin_Barracks.Lyan.Co.Clare_13.2017_GS1",4.342,5,86.84,"Random",10,"Hymenoptera"
"36_Larkin_Glencolumbkille.South.Carron.Co.Clare_20.2017_GS1",6.628,8,82.85,"Random",10,"Hymenoptera"
"37_White_An",9.499,11,86.3545454545455,"Random",10,"Hymenoptera"
"37_White_Bl",6.355,7,90.7857142857143,"Random",10,"Hymenoptera"
"37_White_Bn",6.569,12,54.7416666666667,"Random",10,"Hymenoptera"
"37_White_CW",5.709,10,57.09,"Random",10,"Hymenoptera"
"37_White_Ce",5.665,7,80.9285714285714,"Random",10,"Hymenoptera"
"37_White_Cn",8.143,13,62.6384615384615,"Random",10,"Hymenoptera"
"37_White_ED",6.04,8,75.5,"Random",10,"Hymenoptera"
"37_White_Fs",6.713,8,83.9125,"Random",10,"Hymenoptera"
"37_White_JK",6.624,11,60.2181818181818,"Random",10,"Hymenoptera"
"37_White_Kr",6.534,8,81.675,"Random",10,"Hymenoptera"
"37_White_ND",6.619,8,82.7375,"Random",10,"Hymenoptera"
"37_White_NG",5.826,9,64.7333333333333,"Random",10,"Hymenoptera"
"37_White_Pn",8.469,9,94.1,"Random",10,"Hymenoptera"
"37_White_WD",5.868,10,58.68,"Random",10,"Hymenoptera"
"38_Maurer_A1",6.777,20,33.885,"Random",10,"Hymenoptera"
"38_Maurer_A2",8.731,29,30.1068965517241,"Random",10,"Hymenoptera"
"38_Maurer_A3",6.449,22,29.3136363636364,"Random",10,"Hymenoptera"
"38_Maurer_A4",7.452,21,35.4857142857143,"Random",10,"Hymenoptera"
"38_Maurer_R1",8.986,31,28.9870967741935,"Random",10,"Hymenoptera"
"38_Maurer_R2",11.863,37,32.0621621621622,"Random",10,"Hymenoptera"
"38_Maurer_R3",8.607,41,20.9926829268293,"Random",10,"Hymenoptera"
"38_Maurer_R4",6.504,30,21.68,"Random",10,"Hymenoptera"
"38_Maurer_U2",9.999,49,20.4061224489796,"Random",10,"Hymenoptera"
"38_Maurer_U3",7.889,39,20.2282051282051,"Random",10,"Hymenoptera"
"39_Schweiger_I1_ruderal_1_2021",8.607,16,53.79375,"Random",10,"Hymenoptera"
"39_Schweiger_I2_semi.natural.grass_5_2021",14.522,25,58.088,"Random",10,"Hymenoptera"
"39_Schweiger_I2_woodland.scrub_1_2021",9.396,19,49.4526315789474,"Random",10,"Hymenoptera"
"39_Schweiger_I4_woodland.scrub_3_2021",8.649,17,50.8764705882353,"Random",10,"Hymenoptera"
"39_Schweiger_R1_semi.natural.grass_4_2021",15.388,20,76.94,"Random",10,"Hymenoptera"
"39_Schweiger_R4_semi.natural.grass_2_2021",15.086,17,88.7411764705882,"Random",10,"Hymenoptera"
"40_Knight_Ghe_ari_2017",21.144,41,51.5707317073171,"Random",10,"Hymenoptera"
"41_Knight_1 wooded meadow_2018",5.726,14,40.9,"Random",10,"Hymenoptera"
"41_Knight_2 alvar pasture_2018",3.335,7,47.6428571428571,"Random",10,"Hymenoptera"
"41_Knight_3 alvar pasture_2018",7.002,13,53.8615384615385,"Random",10,"Hymenoptera"
"41_Knight_4 wooded meadow_2018",4.351,10,43.51,"Random",10,"Hymenoptera"
"41_Knight_5 wooded meadow_2018",7.162,14,51.1571428571429,"Random",10,"Hymenoptera"
"41_Knight_6 alvar pasture_2018",4.998,11,45.4363636363636,"Random",10,"Hymenoptera"
"42_Knight_M1Restored_2019",4.013,13,30.8692307692308,"Random",10,"Hymenoptera"
"42_Knight_M2Natural_2019",2.764,7,39.4857142857143,"Random",10,"Hymenoptera"
"42_Knight_M3Natural_2019",1.626,4,40.65,"Random",10,"Hymenoptera"
"42_Knight_M4Restored_2019",1.662,5,33.24,"Random",10,"Hymenoptera"
"42_Knight_M5Restored_2019",1.65,6,27.5,"Random",10,"Hymenoptera"
"42_Knight_M6Natural_2019",3.642,14,26.0142857142857,"Random",10,"Hymenoptera"
"42_Knight_M8Restored_2019",1.697,5,33.94,"Random",10,"Hymenoptera"
"44_Knight_M11_2018",6.727,25,26.908,"Random",10,"Hymenoptera"
"44_Knight_M12_2018",7.994,23,34.7565217391304,"Random",10,"Hymenoptera"
"44_Knight_M13_2018",2.139,4,53.475,"Random",10,"Hymenoptera"
"44_Knight_M15_2018",6.993,22,31.7863636363636,"Random",10,"Hymenoptera"
"44_Knight_M16_2018",6.603,18,36.6833333333333,"Random",10,"Hymenoptera"
"44_Knight_M17_2018",6.273,21,29.8714285714286,"Random",10,"Hymenoptera"
"44_Knight_M18_2018",8.745,23,38.0217391304348,"Random",10,"Hymenoptera"
"44_Knight_M1_2018",8.116,17,47.7411764705882,"Random",10,"Hymenoptera"
"44_Knight_M3_2018",11.027,40,27.5675,"Random",10,"Hymenoptera"
"44_Knight_M4_2018",8.656,26,33.2923076923077,"Random",10,"Hymenoptera"
"44_Knight_M6_2018",4.427,22,20.1227272727273,"Random",10,"Hymenoptera"
"44_Knight_M8_2018",5.581,20,27.905,"Random",10,"Hymenoptera"
"45_Knight_Hermanovice_meadow_2018",4.65,11,42.2727272727273,"Random",10,"Hymenoptera"
"45_Knight_HorniGrunt_meadow_2018",2.457,5,49.14,"Random",10,"Hymenoptera"
"45_Knight_Mnichov_meadow_2018",4.701,11,42.7363636363636,"Random",10,"Hymenoptera"
"46_Knight_Gora_Gipsowa_2018",2.637,11,23.9727272727273,"Random",10,"Hymenoptera"
"47_Benadi_1",7.851,26,30.1961538461538,"Random",10,"Hymenoptera"
"47_Benadi_2",7.862,22,35.7363636363636,"Random",10,"Hymenoptera"
"47_Benadi_3",7.652,22,34.7818181818182,"Random",10,"Hymenoptera"
"47_Benadi_4",5.329,13,40.9923076923077,"Random",10,"Hymenoptera"
"47_Benadi_5",5.411,18,30.0611111111111,"Random",10,"Hymenoptera"
"47_Benadi_6",4.187,16,26.16875,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 A_2018",22.707,43,52.8069767441861,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 An_2018",16.66,32,52.0625,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 B_2018",15.78,34,46.4117647058824,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 Bn_2018",19.09,51,37.4313725490196,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 C_2018",14.521,30,48.4033333333333,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 Cn_2018",11.953,27,44.2703703703704,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 E_2018",12.309,32,38.465625,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 En_2018",9.974,29,34.3931034482759,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 F_2018",7.663,14,54.7357142857143,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 Fn_2018",10.021,22,45.55,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 G_2018",18.715,32,58.484375,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 Gn_2018",13.116,27,48.5777777777778,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 H_2018",10.883,34,32.0088235294118,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 Hn_2018",10.324,26,39.7076923076923,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 I_2018",14.419,33,43.6939393939394,"Random",10,"Hymenoptera"
"4_Marini_UNIPD01 In_2018",22.452,58,38.7103448275862,"Random",10,"Hymenoptera"
"50_Hervias-Parejo_Cala Tirant_2021",23.648,33,71.6606060606061,"Random",10,"Hymenoptera"
"50_Hervias-Parejo_Llucalari_2021",25.644,28,91.5857142857143,"Random",10,"Hymenoptera"
"50_Hervias-Parejo_Sa Bassa_2021",20.042,32,62.63125,"Random",10,"Hymenoptera"
"50_Hervias-Parejo_Salinas_2021",15.691,33,47.5484848484849,"Random",10,"Hymenoptera"
"50_Hervias-Parejo_Torre Fornells_2021",18.281,34,53.7676470588235,"Random",10,"Hymenoptera"
"50_Hervias-Parejo_coast Son Bou_2021",17,22,77.2727272727273,"Random",10,"Hymenoptera"
"51_Petanidou_Pyrgos_2013",15.084,38,39.6947368421053,"Random",10,"Hymenoptera"
"51_Petanidou_Sigri 3_2012",14.134,38,37.1947368421053,"Random",10,"Hymenoptera"
"54_Lazaro_AloeVera_2018_2018",11.174,14,79.8142857142857,"Random",10,"Hymenoptera"
"54_Lazaro_SonBaco_2018_2018",16.47,21,78.4285714285714,"Random",10,"Hymenoptera"
"54_Lazaro_SonMutNou_2018_2018",16.428,19,86.4631578947368,"Random",10,"Hymenoptera"
"54_Lazaro_UIB_2018_2018",16.565,31,53.4354838709678,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AA_2019",8.458,14,60.4142857142857,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AB_2019",2.023,3,67.4333333333333,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AC_2019",3.195,6,53.25,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AD_2019",3.636,6,60.6,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AE_2019",9.116,14,65.1142857142857,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AF_2019",7.142,10,71.42,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AG_2019",9.21,17,54.1764705882353,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AH_2019",6.31,14,45.0714285714286,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AI_2019",5.195,9,57.7222222222222,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AJ_2019",17,17,100,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AK_2019",9,9,100,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AL_2019",6.28,15,41.8666666666667,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AM_2019",7.453,16,46.58125,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AN_2019",8.096,9,89.9555555555555,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AO_2019",5.818,9,64.6444444444444,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AP_2019",4.53,7,64.7142857142857,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AQ_2019",7.913,9,87.9222222222222,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AS_2019",10.221,14,73.0071428571429,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AT_2019",10.778,15,71.8533333333333,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 AV_2019",5,5,100,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 A_2019",17.549,25,70.196,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 B_2019",10.96,22,49.8181818181818,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 C_2019",13.066,20,65.33,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 D_2019",8.538,11,77.6181818181818,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 E_2019",14.788,19,77.8315789473684,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 G_2019",8.114,15,54.0933333333333,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 H_2019",11.897,16,74.35625,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 I_2019",7.303,10,73.03,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 K_2019",15.84,22,72,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 L_2019",5.692,7,81.3142857142857,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 M_2019",7.026,15,46.84,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 N_2019",4.167,6,69.45,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 O_2019",4.899,7,69.9857142857143,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 P_2019",3.212,7,45.8857142857143,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 Q_2019",7.512,12,62.6,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 S_2019",10.855,20,54.275,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 T_2019",5.035,9,55.9444444444444,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 U_2019",5.945,13,45.7307692307692,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 V_2019",8.47,17,49.8235294117647,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 W_2019",12.268,23,53.3391304347826,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 X_2019",7.591,16,47.44375,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 Y_2019",10.222,17,60.1294117647059,"Random",10,"Hymenoptera"
"5_Marini_UNIPD02 Z_2019",12.168,18,67.6,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 CD13_2020",17.009,20,85.045,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 CD14_2020",15.753,22,71.6045454545455,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 CD15_2020",18.833,30,62.7766666666667,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 CD16_2020",24.318,43,56.553488372093,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 CD17_2020",21.87,40,54.675,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 CD20_2020",22.436,32,70.1125,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 CD22_2020",10.583,15,70.5533333333333,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 CD23_2020",15.851,24,66.0458333333333,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 CD26_2020",14.935,20,74.675,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 CD27_2020",15.653,25,62.612,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 CD28_2020",15.237,26,58.6038461538461,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 CD29_2020",15.084,22,68.5636363636364,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 CD2_2020",18,19,94.7368421052632,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 CD34_2020",28.547,36,79.2972222222222,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 D11_2020",19.904,22,90.4727272727273,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 D17_2020",20,20,100,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 D21_2020",16.449,18,91.3833333333333,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 D24_2020",16.32,20,81.6,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 D28_2020",12.547,21,59.747619047619,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 D29_2020",18.182,23,79.0521739130435,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 D34_2020",25.295,30,84.3166666666667,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 D35_2020",15.356,18,85.3111111111111,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 D5_2020",16.674,23,72.495652173913,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 D8_2020",12.319,13,94.7615384615385,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 E14_2020",14.102,21,67.152380952381,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 E19_2020",11.634,16,72.7125,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 E25_2020",10.194,13,78.4153846153846,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 E26_2020",20.662,30,68.8733333333333,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 E31_2020",14.09,16,88.0625,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 E32_2020",14,14,100,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 E33_2020",24.331,30,81.1033333333333,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 E35_2020",20.753,25,83.012,"Random",10,"Hymenoptera"
"6_Marini_UNIPD03 E36_2020",30.615,32,95.671875,"Random",10,"Hymenoptera"
"7_Scheper_Chize_10_Field_boundary_2015",3.726,19,19.6105263157895,"Random",10,"Hymenoptera"
"7_Scheper_Chize_12_Field_boundary_2015",10.936,30,36.4533333333333,"Random",10,"Hymenoptera"
"7_Scheper_Chize_14_Field_boundary_2015",6.156,34,18.1058823529412,"Random",10,"Hymenoptera"
"7_Scheper_Chize_19_Field_boundary_2015",9.026,20,45.13,"Random",10,"Hymenoptera"
"7_Scheper_Chize_1_Field_boundary_2015",9.193,18,51.0722222222222,"Random",10,"Hymenoptera"
"7_Scheper_Chize_1_Grassland_2015",13.309,20,66.545,"Random",10,"Hymenoptera"
"7_Scheper_Chize_25_Field_boundary_2015",7.05,20,35.25,"Random",10,"Hymenoptera"
"7_Scheper_Chize_4_Field_boundary_2015",7.19,17,42.2941176470588,"Random",10,"Hymenoptera"
"7_Scheper_Chize_5_Field_boundary_2015",5.403,16,33.76875,"Random",10,"Hymenoptera"
"7_Scheper_Chize_6_Field_boundary_2015",11.523,27,42.6777777777778,"Random",10,"Hymenoptera"
"11_Clough_ASK_2021_2021",3.848,11,34.9818181818182,"Random",5,"Hymenoptera"
"11_Clough_HAM_2021_2021",2.64,10,26.4,"Random",5,"Hymenoptera"
"11_Clough_KOM_2021_2021",3.281,11,29.8272727272727,"Random",5,"Hymenoptera"
"11_Clough_LOB_2021_2021",1.817,6,30.2833333333333,"Random",5,"Hymenoptera"
"11_Clough_PET_2021_2021",4.162,18,23.1222222222222,"Random",5,"Hymenoptera"
"11_Clough_TAG_2021_2021",2.543,12,21.1916666666667,"Random",5,"Hymenoptera"
"12_Ockinger_Norrang_Ryckelsby_Og",1.352,6,22.5333333333333,"Random",5,"Hymenoptera"
"12_Ockinger_Sattra_Og",1.187,4,29.675,"Random",5,"Hymenoptera"
"12_Ockinger_St_Tadinge",3.353,13,25.7923076923077,"Random",5,"Hymenoptera"
"12_Ockinger_Tjalinge_Skogstibble",2.362,12,19.6833333333333,"Random",5,"Hymenoptera"
"20_Hoiss_H5_2010",4.256,17,25.0352941176471,"Random",5,"Hymenoptera"
"20_Hoiss_H6_2010",0.93,5,18.6,"Random",5,"Hymenoptera"
"20_Hoiss_H7_2010",0.481,4,12.025,"Random",5,"Hymenoptera"
"20_Hoiss_HO1_2010",4.743,16,29.64375,"Random",5,"Hymenoptera"
"20_Hoiss_HO5_2010",1.223,11,11.1181818181818,"Random",5,"Hymenoptera"
"20_Hoiss_T4_2010",4.937,20,24.685,"Random",5,"Hymenoptera"
"22_Kallnik_h1_2012",2.191,11,19.9181818181818,"Random",5,"Hymenoptera"
"22_Kallnik_h2_2011",4.57,11,41.5454545454545,"Random",5,"Hymenoptera"
"22_Kallnik_h3_2011",3.379,10,33.79,"Random",5,"Hymenoptera"
"22_Kallnik_h4_2010",1.189,10,11.89,"Random",5,"Hymenoptera"
"22_Kallnik_h4_2011",3.405,10,34.05,"Random",5,"Hymenoptera"
"22_Kallnik_h5_2011",5.055,11,45.9545454545455,"Random",5,"Hymenoptera"
"22_Kallnik_h5_2012",2.606,11,23.6909090909091,"Random",5,"Hymenoptera"
"22_Kallnik_h6_2011",1.931,10,19.31,"Random",5,"Hymenoptera"
"22_Kallnik_h7_2011",2.661,10,26.61,"Random",5,"Hymenoptera"
"22_Kallnik_ho2_2011",4.108,10,41.08,"Random",5,"Hymenoptera"
"22_Kallnik_ho3_2011",4.674,12,38.95,"Random",5,"Hymenoptera"
"22_Kallnik_ho3_2012",3.502,10,35.02,"Random",5,"Hymenoptera"
"22_Kallnik_ho4_2010",2.215,10,22.15,"Random",5,"Hymenoptera"
"22_Kallnik_ho4_2011",3.713,13,28.5615384615385,"Random",5,"Hymenoptera"
"22_Kallnik_ho4_2012",3.442,12,28.6833333333333,"Random",5,"Hymenoptera"
"22_Kallnik_ho5_2011",3.667,12,30.5583333333333,"Random",5,"Hymenoptera"
"22_Kallnik_wma3_2011",3.567,10,35.67,"Random",5,"Hymenoptera"
"22_Kallnik_wma3_2012",2.558,10,25.58,"Random",5,"Hymenoptera"
"22_Kallnik_wma4_2011",2.151,11,19.5545454545455,"Random",5,"Hymenoptera"
"22_Kallnik_wma5_2011",3.037,10,30.37,"Random",5,"Hymenoptera"
"22_Kallnik_wmb1_2012",3.023,11,27.4818181818182,"Random",5,"Hymenoptera"
"22_Kallnik_wmb2_2011",3.583,12,29.8583333333333,"Random",5,"Hymenoptera"
"22_Kallnik_wmb2_2012",2.914,11,26.4909090909091,"Random",5,"Hymenoptera"
"22_Kallnik_wmb3_2011",3.169,10,31.69,"Random",5,"Hymenoptera"
"22_Kallnik_wmb3_2012",2.767,10,27.67,"Random",5,"Hymenoptera"
"22_Kallnik_wmb4_2010",2.374,12,19.7833333333333,"Random",5,"Hymenoptera"
"22_Kallnik_wmb4_2011",3.959,13,30.4538461538462,"Random",5,"Hymenoptera"
"22_Kallnik_wmb4_2012",2.919,11,26.5363636363636,"Random",5,"Hymenoptera"
"22_Kallnik_wmb5_2010",2.871,11,26.1,"Random",5,"Hymenoptera"
